createdat,createdby,modifiedat,modifiedby,codigo,descripcion,tipoorden,claseorden,moneda_code,fechainicio,valorinversion,liberado,division_codigo,centrologistico_codigo,centrocosto_codigo
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601703,FP2024_073  EQUIPO DE ACETILENO CONGELAD,01,Y600,HNL,2024-07-01,10500.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601706,FP2024_076  EQUIPO CONGELAMIENTO CONG.,01,Y600,HNL,2024-07-03,5338325.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601324,FP2023_043 CADENA 348 RECUB. DICRO PB,01,Y600,HNL,2023-03-20,448000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601181,FP2022_088 FOSA SEPTICA POLLO BENE,01,Y600,HNL,2022-10-28,369000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601220,FP2022_095 DIE SUPPORT POLY CLIC EMPAQUE,01,Y600,HNL,2022-11-21,43550.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,602022,FP2025_090 Computadora DELL /Control Cal,01,Y600,HNL,2025-08-11,28100.0000,t,"",4000,1140000005
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,602023,FP2025_091 Freezer 25 pies ; Planta Proc,01,Y600,HNL,2025-08-12,23000.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601354,FP2023_067 COMPUTADORA DELL ADMON PP,01,Y600,HNL,2023-05-19,23150.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601355,FP2023_068 BIOMETRICO ZKTECO PP,01,Y600,HNL,2023-05-19,4445.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601356,FP2023_069 MONITOR MODEL BSC FRESCO,01,Y600,HNL,2023-05-19,3400.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601357,FP2023_070 MONITOR MODEL BSC EMPAQ,01,Y600,HNL,2023-05-19,3400.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601358,FP2023_071 BSCULA CW90X  EMPAQ,01,Y600,HNL,2023-05-22,51000.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601498,FP2023_179 TUBERIA TZA A GERMA PBE,01,Y600,HNL,2023-11-13,1141700.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601506,FP2023_187 CONTADOR DE AGUA PP CALLE,01,Y600,HNL,2023-11-16,14000.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601458,FP2023_153 CONTADORE DE AGUA PP,01,Y600,HNL,2023-08-22,36000.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601474,FP2023_160 COMPUTADORA ESCRI PP,01,Y600,HNL,2023-09-08,23200.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601513,FP2023_194 COMPRESOR FRICK CONGELADO,01,Y600,HNL,2023-11-22,679508.3000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600155,MOTOR SUMERGIBLE 5 HP PBEN/PP,01,Y600,HNL,2018-10-26,62381.0000,t,9999,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600156,MAQUINA LAVADORA A PRESION PBEN/PP,01,Y600,HNL,2018-10-26,35201.0000,t,9999,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600203,FP2018-003 AREA DE LAV. DE JAVAS PBEN,01,Y600,HNL,2019-02-06,51500.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600295,FP2019-019 GEOTUBO ETAPA N° 1 PBEN/PP,01,Y600,HNL,2019-05-22,37400.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600221,PP2019-118 SUST. LAVADORA SEMI-INDUS. CL,01,Y600,HNL,2019-04-03,24100.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601400,FP2023_107 REP RULETA DESH PPP/,01,Y600,HNL,2023-06-16,424280.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601402,FP2023_109 AIRE ACONDICIONADO PPP,01,Y600,HNL,2023-06-19,15300.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601403,FP2023_110 TIJERA CORTA PESCUEZO PPP/PB,01,Y600,HNL,2023-06-19,71600.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600304,PP2019-071 PISTOLA CORTA CLOACA PBEN/PP,01,Y600,HNL,2019-06-25,119600.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600309,PP2019-119 LAVADORA SEMI-IND CCLP,01,Y600,HNL,2019-06-26,24100.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600305,PP2019-072 PISTOLA CORTA PESCUEZO PBEN,01,Y600,HNL,2019-06-25,68600.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600307,FP2019-024 TESTER DE PH PBEN,01,Y600,HNL,2019-06-25,13310.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600315,PP2019_068 PELADORA DE MOLLEJAS PPP RYE,01,Y600,HNL,2019-07-04,274000.0000,t,1001,4000,1131100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600317,PP2019_155 IMPRESORA TERMICA PPP CO,01,Y600,HNL,2019-07-04,44000.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600319,FP2019_029 BASCULA 12X12 EMP/PPP,01,Y600,HNL,2019-07-11,42550.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600320,FP2019_030 IMPERMEABIL LAGUN OXID PB/PPP,01,Y600,HNL,2019-07-11,1114000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600321,PP2019_091 BASCULA DE PISO CO/PPP,01,Y600,HNL,2019-07-11,159200.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600322,PP2019_090 BASCULA 24X24 EMP/PPP,01,Y600,HNL,2019-07-11,58000.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600370,FP2019_039 TANQUE ALMAC/AGUA PBEN/PPP,01,Y600,HNL,2019-08-29,323000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600371,FP2019_053 ANDEN P/CHILER CLLP/PPP,01,Y600,HNL,2019-08-29,65000.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600372,PP2019_003 CHILER DE MDO RYE/PPP,01,Y600,HNL,2019-08-29,485000.0000,t,1001,4000,1131100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600351,PP2019_138 SECADORA CLLP/PPP,01,Y600,HNL,2019-08-20,29040.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600392,FP2019_055 AMPLIACION DESH/LC DESH/PPP,01,Y600,HNL,2019-09-18,3515000.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600393,FP2019_056 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600394,FP2019_056_1 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600395,FP2019_056_2 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600396,FP2019_056_3 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600397,FP2019_056_4 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600398,FP2019_056_5 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600399,FP2019_056_6 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600400,FP2019_056_7 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600401,FP2019_056_8 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600402,FP2019_056_9 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600403,FP2019_056_10 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600404,FP2019_056_11 VENTILADORES PBEN/PPP,01,Y600,HNL,2019-09-19,22750.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600557,FP2019_120 ESCALDADORA PBEN/PPP,01,Y600,HNL,2020-01-29,5792020.2800,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600558,FP2019_121 DESPLUMADORA PBEN/PPP,01,Y600,HNL,2020-01-29,5650711.5100,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600559,FP2019_122 ATURDIDOR PBEN/PPP,01,Y600,HNL,2020-01-29,1767066.8400,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600560,FP2019_132 CORTADORA PBEN/PPP,01,Y600,HNL,2020-01-29,657876.7200,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600561,FP2019_133 ESTACION DE DESGANCH PBEN/PPP,01,Y600,HNL,2020-01-29,478525.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600422,FP2019_059 HIDROLAVADORA CLPP/PP,01,Y600,HNL,2019-10-15,143000.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600484,FP2019_070 AMPL CADENA EVISC PBEN/PP,01,Y600,HNL,2019-11-22,283000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600485,FP2019_071 BOMBA P/AC PERACETICO PBEN/PP,01,Y600,HNL,2019-11-22,31500.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600490,FP2019_085 TROCO DE A/INOX DESH/PP,01,Y600,HNL,2019-11-22,7000.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600491, FP2019_086 TROCO DE A/INOX DESH/PP,01,Y600,HNL,2019-11-22,7000.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600492,FP2019_087 TROCO DE A/INOX DESH/PP,01,Y600,HNL,2019-11-22,7000.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600493,FP2019_088 TROCO DE A/INOX DESH/PP,01,Y600,HNL,2019-11-22,7000.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600495,FP2019_090 TROCO DE A/INOX DESH/PP,01,Y600,HNL,2019-11-22,7000.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600496,FP2019_091 TROCO DE A/INOX DESH/PP,01,Y600,HNL,2019-11-22,7000.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600497,FP2019_092 TROCO DE A/INOX DESH/PP,01,Y600,HNL,2019-11-22,7000.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600498,FP2019_093 TROCO DE A/INOX DESH/PP,01,Y600,HNL,2019-11-22,7000.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600499,FP2019_094 TROCO DE A/INOX DESH/PP,01,Y600,HNL,2019-11-22,7000.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601413,FP2023_119 RADIOS DE COMUNI EMPAQUE,01,Y600,HNL,2023-06-21,20000.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600580,FP2020_026 COMPUTADORA PORTATIL APP/PPP,01,Y600,HNL,2020-02-27,27200.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600609,PP2020_020 SISTEMA LAV. JABAS PBEN/PPP,01,Y600,HNL,2020-03-13,2044000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600615,FP2020_040 ESCALERA P/ANDEN CLLP/PPP,01,Y600,HNL,2020-03-13,13000.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600640,FP2020_054 CONV CAM FRESC A CONG CO/PPP,01,Y600,HNL,2020-05-27,2052000.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600709,FP2020_026 COMPUTADO PORTATI CORR 600580,01,Y600,HNL,2020-09-24,27135.0000,t,"",4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600711,FP2020_080 COMP ESCR GAINCO EMP/PP,01,Y600,HNL,2020-09-25,20308.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600760,FP2020_089 COMP. RESPALDO PP CONGELADO,01,Y600,HNL,2020-11-30,20400.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600761,FP2020_090 MONITOR RESPALDO PP CONGELADO,01,Y600,HNL,2020-11-30,6700.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600765,FP2020_097 LAVADORA WHIRPOOL CLPP 1/2,01,Y600,HNL,2020-12-15,9500.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600766,FP2020_097 LAVADORA WHIRPOOL CLPP 2/2,01,Y600,HNL,2020-12-15,9500.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601452, FP2023_148 SELLADORA NEUMATICA MODLCE03,01,Y600,HNL,2023-08-09,59550.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601456,FP2023_151 BANCO DE CAPACITORES PP,01,Y600,HNL,2023-08-14,420000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601439, FP2023_143 MEZCLADOR DE VAPOR CUADRILLA,01,Y600,HNL,2023-07-21,484500.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600861,FP2021_030 RELOJ REC FACIAL PB,01,Y600,HNL,2021-06-29,21050.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600862,FP2021_031 RELOJ REC FACIAL EMPAQUE,01,Y600,HNL,2021-08-11,21050.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600973,FP2021_059 LAVADORA MECA. CUADRILLA LPZA,01,Y600,HNL,2021-11-16,8060.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600974,FP2021_059_1 LAVADORA MECA CUADRILLA,01,Y600,HNL,2021-11-16,8060.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600975,FP2021_059_2 SECADORA MECA CUADRILLA,01,Y600,HNL,2021-11-16,8600.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600976,FP2021_059_3 SECADORA MECA CUADRILLA,01,Y600,HNL,2021-11-16,8600.0000,t,1001,4000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600977,FP2021_060 COMP DELL 5420 FRESCO PP,01,Y600,HNL,2021-11-17,19545.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600979,FP2021_062 IMPRESORA TERM. FRESCO,01,Y600,HNL,2021-11-17,35076.0000,t,1001,4000,1131700001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601060,FP2022_022 EVAPORADORES EMP/PPP,01,Y600,HNL,2022-04-19,199600.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601745,FP2024_107 EMBUT. VERTI. PROCESO ULTERI.,01,Y600,HNL,2024-08-15,26500.0000,t,1001,4000,1131500001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601022,FP2022_004 BOMBA CENTR. POLLO BENEFICADO,01,Y600,HNL,2022-02-18,52790.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601893,FP2025_001 PROYECTOR EPSON ADMON PP,01,Y600,HNL,2025-01-07,20200.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601029,FP2022_011 CONG. HORIZONTAL PP,01,Y600,HNL,2022-03-04,22895.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601044,FP2022_017 4 LOCKERS DESH/PPP,01,Y600,HNL,2022-04-04,11095.0000,t,1001,4000,1131200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601045,FP2022_018 4 LOCKERS EMP/PPP,01,Y600,HNL,2022-04-04,11095.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601140,FP2022_048 4 MASAS PATRÓN 50LBS FRESCO,01,Y600,HNL,2022-07-29,143000.0000,t,1001,4000,1131700001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601141,FP2022_048-1 1 MASA PATRON 20 LBS FRES,01,Y600,HNL,2022-07-29,21500.0000,t,1001,4000,1131700001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601330,FP2023_048 COMPRESOR COPP 30 CONGELADO,01,Y600,HNL,2023-03-30,150000.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601333,PP2023_003 Inyectadora PPP,01,Y600,HNL,2023-04-18,14124000.0000,t,1001,4000,1131300001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601338,FP2023_054 AIRE ACOND. 24BTU PP,01,Y600,HNL,2023-04-25,26100.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601343,FP2023_059 PISTOLA CLOACA PP,01,Y600,HNL,2023-04-25,290000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601346,FP2023_061 LOCKER 4 PTAS ADMON PP,01,Y600,HNL,2023-05-11,36000.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601284,FP2023_031 HIDROLAVADORA CONG.,01,Y600,HNL,2023-02-20,8500.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601285,FP2023_030 MANGUERA 1 PULG CONGELADO,01,Y600,HNL,2023-02-20,42000.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601288,FP2023_027 BASCULA DE ACERO EMPAQUE,01,Y600,HNL,2023-02-20,68350.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601289,FP2023_026 TANQUE HIDRO. POLLO BENEFICAD,01,Y600,HNL,2023-02-20,11870.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601290,FP2023_025 BASCULA ACERO INOXI EMPAQUE,01,Y600,HNL,2023-02-20,34500.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601291,FP2023_024 COMPRESOR COPP. CONGELADO,01,Y600,HNL,2023-02-20,258000.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601162,FP2022_06 SELLADORA DE BOLSAS EMP/PPP,01,Y600,HNL,2022-09-27,88500.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601163,FP2022_070 2 BOMBAS CENTRIFUGAS PBEN/PPP,01,Y600,HNL,2022-09-27,34700.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601164,FP2022_071 TANQUE 1700LTS PBEN/PPP,01,Y600,HNL,2022-09-27,7400.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601168,FP2022_075 COMPRESOR DE TORNILLO CO/PP,01,Y600,HNL,2022-09-28,1368000.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601492,FP2023_173 BASCULA INOXIDABLE EMPAQUE,01,Y600,HNL,2023-10-25,75000.0000,t,1001,4000,1131600001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601179,FP2022_086 LAPTOP DELL ADMON PP,01,Y600,HNL,2022-10-26,32890.0000,t,1000,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601180,FP2022_087 MONITOR AOC 19.5 ADMON PP,01,Y600,HNL,2022-10-26,3415.0000,t,1000,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601202,FP2022_092 ESCRITORIO SECRE PP ADMON,01,Y600,HNL,2022-11-07,4500.0000,t,1001,4000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601228,FP2022_103 SISTEMA DE BOMBEO PP,01,Y600,HNL,2022-12-12,927000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601229,FP2022_104 TRANSFERENCIA ELEC PP,01,Y600,HNL,2022-12-12,94000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601251,FP2023_003 COMPRESOR COPP 30HP CONGE,01,Y600,HNL,2023-01-10,184000.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601242,FP2023_002 COMPRESOR COPP 30HP CONGE,01,Y600,HNL,2023-01-04,163400.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601746,FP2024_108 REP COMPRESOR 6206-22 CONGEL.,01,Y600,HNL,2024-08-20,64500.0000,t,1001,4000,1131700002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601819,FP2024_143 SECADOR DE AIRE 500 PB,01,Y600,HNL,2024-10-31,426000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601857,FP2024_179  EQUIPO ELECTRICO  POLLO BENE,01,Y600,HNL,2024-11-29,82700.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601858,FP2024_180  MO TRANS ELECTR POLLO BENEFI,01,Y600,HNL,2024-11-29,18000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601790,FP2024_121  PISTOLA CORTADORA POLLO BENE,01,Y600,HNL,2024-09-25,134000.0000,t,1001,4000,1131100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601690,PP2024_079  LAPTOP ADMON PLANTA PROCESOS,01,Y600,HNL,2024-06-21,29100.0000,t,1001,4000,1131800001
