createdat,createdby,modifiedat,modifiedby,codigo,descripcion,unidad,segmentonivel1_segmento_codigojerarquia,segmentonivel2_codigojerarquia,segmentonivel3_codigojerarquia,grupoproducto_codigo,tipomaterial_codigo,historico
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000063,MENUDO CON PATAS PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000064,MENUDO SOPERO PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000065,FILETE CORTE HAMBURGUESA PARA  CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000066,PARTES DE 1 LB PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000067,PAVIPOLLO TENDERIZADO CON MENUDO,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000068,MENUDO DE GALLINA PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000069,NUTRICARNE PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000070,CARNE MOLIDA 2 LB PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000071,POLLO BARBACOA PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000072,POLLO AHUMADO PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000073,PAVIPOLLO JAMONADO PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,14000000,GALLOS EN PIE,UN,16020,160200,160200,AVI10007,GREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,14000001,POLLITA BB ROSS REPRODUCTOR,UN,"","","",AVI10002,GREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,14000002,POLLITO BB ROSS REPRODUCTOR,UN,"","","",AVI10002,GREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,14000003,GALLINA REPRODUCTORA,UN,"","","",AVI10007,GREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,14000004,GALLO REPRODUCTOR,UN,"","","",AVI10007,GREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,14000005,GALLINA EN PIE,LB,"","","",AVI10007,GREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,14000006,POLLITA BB COBB REPRODUCTOR,UN,"","","",AVI10002,GREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,14000007,POLLITO BB COBB REPRODUCTOR,UN,"","","",AVI10002,GREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,16000000,POLLITO DE UN DIA,UN,"","","",AVI10005,GENG,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,16000001,AVES VIVAS,LB,"","","",AVI10010,GENG,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,16000002,PAVIPOLLO VIVO,LB,"","","",AVI10010,GENG,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,17000000,HUEVO JUMBO,UN,14020,140200,140200,HUEC001,GHUE,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,17000001,HUEVO SUCIO,UN,14020,140200,140200,HUEC001,GHUE,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,17000002,HUEVO PEWEE,UN,14020,140200,140200,HUEC001,GHUE,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,17000003,HUEVO ROTO,UN,14020,140200,140200,HUEC001,GHUE,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,17000004,HUEVO INCUBABLE,UN,14010,140100,140100,HUEF001,GHUE,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,17000005,HUEVO DESECHO,UN,14020,140200,140200,HUEC001,GHUE,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,17000006,HUEVO INCUBABLE COMPRADO,UN,14010,140100,140100,HUEF001,GHUE,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000000,"VACUNA AVENEW 2,000 DOSIS",DOS,"","","",VACUN011,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000001,"VACUNA FOWL POX-POXINE DE 1,000 DOSIS",DOS,"","","",VACUN021,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000002,VACUNA BURSINES-2 DE 1000 DOSIS,DOS,"","","",VACUN014,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000003,"VACUNA GUMBORO BURSA BLEN 2,000 DOSIS",DOS,"","","",VACUN014,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000004,NEWCASTLE B1 +BRON CONN,DOS,"","","",VACUN011,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000005,"PRO VAC 4 ACL 1,000.00 DOSIS",DOS,"","","",VACUN015,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000006,VACUNA NEWCASTLE BRONQUITI C/U 2000 DOSI,DOS,"","","",VACUN011,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000007,"AE POXINE  1,000 DOSIS",DOS,"","","",VACUN021,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000008,BIO-Q SOLUCION,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000009,VACEN ELECTROLITROS,L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000010,FORVITAL- 18,L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000011,ENRO-BAC 10%,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000012,SUPLEMENTO PARA AVES (CELTZ FF),UN,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000430,REACTIVO R-14 (8 ONZAS),UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000013,ENROCICLINA 10%,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000014,INTEREX AVICOLA,L,"","","",MEDIC005,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000015,CATOSAL B12,UN,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000016,BAYCOX 2.5%,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000017,ENROCICLINA 20%,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000018,PROTEHVIT,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000019,ENTEROVAC,DOS,"","","",VACUN017,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000020,DISLUYENTE SQI BLUE,UN,"","","",VACUN018,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000021,VITELENE G,UN,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000022,SOROVITA COMPLEX,UN,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000023,VL BURSA CE,DOS,"","","",VACUN014,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000024,AVIPRO 108 FC4,DOS,"","","",VACUN001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000025,AVIPRO 432,DOS,"","","",VACUN015,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000026,VIRUELA AVIAR /DILUENTE Y LANCETA COMB2,DOS,"","","",VACUN021,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000027,PROMOTOR L (CALIER),L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000028,FENICLOR 20% ANTIBIÃ³TICO FLORFENICO,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000029,EFLOX 20%,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000030,FX PLUS (FOSFOMICINA),L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000031,FLOXIN-100,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000032,FLOXAMIN-S 20%,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000033,AVIPRO THYMOVAC 2500 DOSIS,DOS,"","","",VACUN020,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000034,PROMOVIT AD3E,L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000035,ENFLOX 10%,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000036,VACUNA BURSINE CE 2 (2500 DOSIS),DOS,"","","",VACUN014,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000037,AVIPRO 442,DOS,"","","",VACUN015,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000038,CIPERVET,L,"","","",MEDIC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000039,MAXIMUNE 8,DOS,"","","",VACUN015,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000040,VITAMINA B12,FRA,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000091,GALLINA SIN TENDERIZAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,12000021,ALIMENTO PREINICIO GRANEL,LB,19010,19010,19010,ABAPL002,GABA,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,90000020,CARGOS VARIOS,UN,"","","",SERV001,XSER,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000041,AVIPRO ND-IB SOHOL,DOS,"","","",VACUN011,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000042,"VACUNA HIPRAGUMBORO DE 1,000 DOSIS",DOS,"","","",VACUN014,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000043,"VACUNA BURSINE 5,000",DOS,"","","",VACUN014,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000044,NOBILIS CAV P4,DOS,"","","",VACUN020,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000045,NOBILIS AE+ POX,DOS,"","","",VACUN021,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000046,HEMATOFOS,L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000047,NOBILIS MA5 + CLONE 30,DOS,"","","",VACUN011,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000048,AVICOMPLEX,L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000000,GALLINA CONG.,LB,09010,0901001001,090100100100,BENEF003,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000001,BLOQUEADO,LB,09010,0901001001,090100100100,BENEF003,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000002,BLOQUEADO,LB,01010,0101002001,010100200100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000003,POLLO S/M 2.75 - 3.00 LB (AZUL) FRESCO,LB,01010,0101001001,010100100100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000004,POLLO S/M 3.00 - 3.25 LB (ROJO) CONG.,LB,01010,0101002001,010100200100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000005,POLLO S/M 3.00 - 3.25 LB (ROJO) FRESCO,LB,01010,0101001001,010100100100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000006,POLLO S/M 3.25-3.50 LB (AMARILLO) CONG.,LB,01010,0101002001,010100200100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000007,POLLO S/M 3.25-3.50 LB (AMARILLO) FRESCO,LB,01010,0101001001,010100100100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000008,POLLO S/M + 4.50 LB CONG.,LB,01010,0101002001,010100200100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000009,POLLO S/M MAS DE 3.50 LB (S/PTO) FRESCO,LB,01010,0101001001,010100100100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000010,BLOQUEADO,LB,01010,0101002001,010100200100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000011,POLLO S/M 3.50-3.75 LB (VERDE) FRESCO,LB,01010,0101001001,010100100100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000012,BLOQUEADO,LB,01010,0101002001,010100200100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000013,BLOQUEADO,LB,04010,0401001001,040100100100,BENEF001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000014,BLOQUEADO,LB,06010,0601001001,060100100100,BENEF002,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000000,MENUDO SUPER ECONOMICO CONG,LB,09010,0901001001,090100100100,SUBPR003,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000001,CABEZAS DE POLLO FRESCO,LB,08010,0801001002,080100100200,SUBPR002,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000002,PIEL DE POLLO CONG.,LB,08110,0811002001,081100200101,SUBPR002,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000003,MATERIA PRIMA NUTRICARNE,LB,13020,130200,130200,SUBPR002,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000004,MENUDO DE POLLO CON PATAS CONG.,LB,08010,0801002002,080100200200,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000005,MENUDO DE POLLO CON PATAS FRESCO,LB,08010,0801001002,080100100200,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000006,MENUDO SOPERO DE POLLO 100 UND CONG.,LB,08010,0801002002,080100200200,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000007,BAND. DE HIGADO DE POLLO CONG.,LB,08010,0801002001,080100200100,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000008,BAND. DE HIGADO DE POLLO FRESCO,LB,08010,0801001001,080100100100,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000009,BAND. DE MOLLEJAS DE POLLO CONG.,LB,08010,0801002001,080100200100,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000132,TALON. REPOR. DE INSUMO GRANJA DE ENGORD,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000010,BAND. DE MOLLEJAS DE POLLO FRESCO,LB,08010,0801001001,080100100100,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000011,HIGADO DE POLLO FRESCO,LB,08010,0801001002,080100100200,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000012,MOLLEJAS DE POLLO FRESCO,LB,08010,0801001002,080100100200,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000013,CARCASA DE POLLO CONG.,LB,08110,0811002001,081100200101,SUBPR002,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000014,PATAS DE POLLO CONG.,LB,08010,0801002002,080100200200,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000015,PATAS DE POLLO FRESCO,LB,08010,0801001002,080100100200,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000000,GALLINA PARTIDA CONG.,LB,09010,0901001001,090100100100,PARTI003,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000001,MITAD DE POLLO S/M FRESCO,LB,02030,0203001002,020300100200,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000002,PARTES DE POLLO CONG.,LB,02020,0202001001,020200100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000003,POLLO EN PIEZAS (4) FRESCO,LB,02010,0201001001,020100100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000004,POLLO EN PIEZAS (6) FRESCO,LB,02010,0201001001,020100100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000005,POLLO EN PIEZAS (8) FRESCO,LB,02010,0201001001,020100100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000006,POLLOS EN PIEZAS (8) PIRULON FRESCO,LB,02010,0201001001,020100100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000007,POLLOS EN PIEZAS (9) FRESCO,LB,02010,0201001001,020100100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000008,BAND. DE ALAS DE POLLO CONG.,LB,02030,0203002001,020300200100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000009,BAND.S DE ALAS DE POLLO FRESCO,LB,02030,0203001001,020300100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000010,BAND. FILETE DE PECHUGA DE POLLO CONG.,LB,03010,0301002001,030100200100,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000011,BAND. FILETE DE PECHUGA DE POLLO FRESCO,LB,03010,0301001001,030100100100,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000012,BAND. FILETITO DE PECHUGA DE POLLO CONG.,LB,03010,0301002001,030100200100,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000013,BAND.FILETITO DE PECHUGA DE POLLO FRESCO,LB,03010,0301001001,030100100100,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000014,BAND. MUSLITO DE PIERNA DE POLLO CONG.,LB,02030,0203002001,020300200100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000015,BAND. MUSLITO DE PIERNA DE POLLO FRESCO,LB,02030,0203001001,020300100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000016,BAND. MUSLITO BOMBON DE POLLO CONG.,LB,04010,0401002001,040100200100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000017,BAND. MUSLITO BOMBON DE POLLO FRESCO,LB,04010,0401001001,040100100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000018,BAND. DE MUSLOS DE POLLO CONG.,LB,02030,0203002001,020300200100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000019,BAND. DE MUSLOS DE POLLO FRESCO,LB,02030,0203001001,020300100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000020,BAND. MUSLOS DESHUESADO DE POLLO CONG.,LB,03010,0301002001,030100200100,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000021,BAND. MUSLOS DESHUESADO DE POLLO FRESCO,LB,03010,0301001001,030100100100,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000022,BAND. DE NUGGETS DE POLLO CONG.,LB,03010,0301002001,030100200100,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000023,BAND. DE NUGGETS DE POLLO FRESCO,LB,03010,0301001001,030100100100,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000024,BAND. PECHUGA CON ALAS DE POLLO CONG.,LB,02030,0203002001,020300200100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000025,BAND. PECHUGA CON ALAS DE POLLO FRESCO,LB,02030,0203001001,020300100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000026,BAND. PECHUGA SIN ALAS DE POLLO CONG.,LB,02030,0203002001,020300200100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000027,BAND. PECHUGA SIN ALAS DE POLLO FRESCO,LB,02030,0203001001,020300100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000028,BAND. DE PIERNA DE POLLO CONG.,LB,02030,0203002001,020300200100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000029,BAND. DE PIERNA DE POLLO FRESCO,LB,02030,0203001001,020300100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000030,BAND. DE POLLO DESHUESADO CONG.,LB,03010,0301002001,030100200100,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000031,BAND. DE POLLO DESHUESADO FRESCO,LB,03010,0301001001,030100100100,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000032,BLOQUEADO,LB,02030,0203001001,020300100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000033,BLOQUEADO,LB,03010,0301001001,030100100100,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000034,BLOQUEADO,LB,02030,0203001001,020300100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000035,ALAS DE POLLO CONG.,LB,02030,0203002002,020300200200,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000036,ALAS DE POLLO FRESCO,LB,02030,0203001002,020300100200,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000037,BLOQUEADO,LB,04010,0401002002,040100200200,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000038,ALAS FOOD SERVICE FRESCO,LB,04010,0401001002,040100100200,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000039,FILETE DE PECHUGA DE POLLO CONG.,LB,03010,0301002002,030100200200,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000040,FILETE DE PECHUGA DE POLLO FRESCO,LB,03010,0301001002,030100100200,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000041,FILETITO DE PECHUGA DE POLLO CONG.,LB,03010,0301002002,030100200200,DESHU001,GDES,t
